#   SiteID         X(m)           Y(m)           Z(m)        Freq(Hz)       Re(Tzx)        Im(Tzx)        Re(Tzy)        Im(Tzy)
Line33-126    3.112500E+03    3.212500E+03    1.011000E+02    1.000000E+02    1.693862E-02   -1.632247E-02   -5.261942E-02   -1.327840E-02
Line33-126    3.112500E+03    3.212500E+03    1.011000E+02    5.009995E+01    3.287151E-02   -1.357580E-02   -4.837629E-02   -1.754602E-02
Line33-126    3.112500E+03    3.212500E+03    1.011000E+02    2.510002E+01    1.731026E-02   -5.660261E-03   -5.377006E-02   -3.106693E-02
Line33-127    3.137500E+03    3.212500E+03    1.011000E+02    7.943001E+02    3.306546E-02    1.284895E-02   -7.661488E-02   -1.702446E-02
Line33-127    3.137500E+03    3.212500E+03    1.011000E+02    3.981003E+02    2.653888E-02    1.052170E-02   -6.961281E-02   -1.606994E-02
Line33-127    3.137500E+03    3.212500E+03    1.011000E+02    1.995001E+02    1.732573E-02    3.794332E-03   -6.369822E-02   -1.648868E-02
Line33-127    3.137500E+03    3.212500E+03    1.011000E+02    1.000000E+02    2.056337E-02   -1.266615E-02   -5.786594E-02   -1.890212E-02
Line33-127    3.137500E+03    3.212500E+03    1.011000E+02    5.009995E+01    3.589251E-02   -1.098640E-02   -5.221122E-02   -2.179095E-02
Line33-127    3.137500E+03    3.212500E+03    1.011000E+02    2.510002E+01    1.944177E-02   -3.402228E-03   -5.638798E-02   -3.507164E-02
Line33-128    3.162500E+03    3.212500E+03    1.011250E+02    7.943001E+02    6.307410E-02    6.641705E-02   -7.187337E-02   -2.161340E-02
Line33-128    3.162500E+03    3.212500E+03    1.011250E+02    3.981003E+02    4.576816E-02    4.220982E-02   -6.558293E-02   -1.794641E-02
Line33-128    3.162500E+03    3.212500E+03    1.011250E+02    1.995001E+02    3.105630E-02    2.262272E-02   -6.004557E-02   -1.746004E-02
Line33-128    3.162500E+03    3.212500E+03    1.011250E+02    1.000000E+02    3.108311E-02   -8.304155E-04   -5.424497E-02   -1.951261E-02
Line33-128    3.162500E+03    3.212500E+03    1.011250E+02    5.009995E+01    4.350151E-02   -3.556479E-03   -4.886759E-02   -2.244513E-02
Line33-128    3.162500E+03    3.212500E+03    1.011250E+02    2.510002E+01    2.575502E-02    3.002808E-04   -5.263398E-02   -3.677659E-02
Line33-129    3.187500E+03    3.212500E+03    1.011250E+02    7.943001E+02    8.919760E-02    1.041509E-01   -5.179419E-02   -4.081865E-04
Line33-129    3.187500E+03    3.212500E+03    1.011250E+02    3.981003E+02    6.218016E-02    6.565367E-02   -5.218256E-02   -3.212398E-03
Line33-129    3.187500E+03    3.212500E+03    1.011250E+02    1.995001E+02    4.219406E-02    3.714569E-02   -5.089599E-02   -7.718556E-03
Line33-129    3.187500E+03    3.212500E+03    1.011250E+02    1.000000E+02    3.940509E-02    8.105111E-03   -4.751646E-02   -1.328834E-02
Line33-129    3.187500E+03    3.212500E+03    1.011250E+02    5.009995E+01    5.015113E-02    2.434346E-03   -4.384430E-02   -1.844705E-02
Line33-129    3.187500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.070612E-02    4.673389E-03   -4.886875E-02   -3.514640E-02
Line33-130    3.212500E+03    3.212500E+03    1.011250E+02    7.943001E+02    1.053045E-01    1.229158E-01   -3.645788E-02    1.284937E-02
Line33-130    3.212500E+03    3.212500E+03    1.011250E+02    3.981003E+02    7.205916E-02    7.797948E-02   -4.207268E-02    6.565216E-03
Line33-130    3.212500E+03    3.212500E+03    1.011250E+02    1.995001E+02    4.874647E-02    4.493719E-02   -4.401365E-02   -1.111957E-03
Line33-130    3.212500E+03    3.212500E+03    1.011250E+02    1.000000E+02    4.431407E-02    1.286193E-02   -4.242694E-02   -9.036160E-03
Line33-130    3.212500E+03    3.212500E+03    1.011250E+02    5.009995E+01    5.422533E-02    5.640466E-03   -4.005238E-02   -1.577496E-02
Line33-130    3.212500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.380284E-02    7.159317E-03   -4.596143E-02   -3.443227E-02
Line33-131    3.237500E+03    3.212500E+03    1.011250E+02    7.943001E+02    1.169440E-01    1.361133E-01   -1.474339E-02    3.359977E-02
Line33-131    3.237500E+03    3.212500E+03    1.011250E+02    3.981003E+02    7.945225E-02    8.675317E-02   -2.752444E-02    2.139812E-02
Line33-131    3.237500E+03    3.212500E+03    1.011250E+02    1.995001E+02    5.375195E-02    5.050061E-02   -3.401637E-02    8.889925E-03
Line33-131    3.237500E+03    3.212500E+03    1.011250E+02    1.000000E+02    4.814695E-02    1.621464E-02   -3.507603E-02   -2.512361E-03
Line33-131    3.237500E+03    3.212500E+03    1.011250E+02    5.009995E+01    5.752765E-02    7.872960E-03   -3.459672E-02   -1.153787E-02
Line33-131    3.237500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.640836E-02    8.933005E-03   -4.183885E-02   -3.268225E-02
Line33-132    3.262500E+03    3.212500E+03    1.011000E+02    7.943001E+02    1.337553E-01    1.216623E-01    5.058186E-03    4.186866E-02
Line33-132    3.262500E+03    3.212500E+03    1.011000E+02    3.981003E+02    8.845828E-02    8.389577E-02   -1.496025E-02    3.052730E-02
Line33-132    3.262500E+03    3.212500E+03    1.011000E+02    1.995001E+02    5.820738E-02    5.095023E-02   -2.636465E-02    1.621684E-02
Line33-132    3.262500E+03    3.212500E+03    1.011000E+02    1.000000E+02    5.091470E-02    1.661167E-02   -3.024138E-02    2.641217E-03
Line33-132    3.262500E+03    3.212500E+03    1.011000E+02    5.009995E+01    6.058238E-02    8.987770E-03   -3.160321E-02   -7.959996E-03
Line33-132    3.262500E+03    3.212500E+03    1.011000E+02    2.510002E+01    3.794318E-02    1.184539E-02   -4.064415E-02   -3.129189E-02
Line33-133    3.287500E+03    3.212500E+03    1.011000E+02    7.943001E+02    1.296821E-01    1.148454E-01   -7.798963E-03    2.958054E-02
Line33-133    3.287500E+03    3.212500E+03    1.011000E+02    3.981003E+02    8.583049E-02    8.003659E-02   -2.391880E-02    2.152655E-02
Line33-133    3.287500E+03    3.212500E+03    1.011000E+02    1.995001E+02    5.620491E-02    4.844980E-02   -3.238397E-02    9.588720E-03
Line33-133    3.287500E+03    3.212500E+03    1.011000E+02    1.000000E+02    4.955650E-02    1.475671E-02   -3.430720E-02   -2.111642E-03
Line33-133    3.287500E+03    3.212500E+03    1.011000E+02    5.009995E+01    5.990430E-02    7.721140E-03   -3.453303E-02   -1.170158E-02
Line33-133    3.287500E+03    3.212500E+03    1.011000E+02    2.510002E+01    3.750103E-02    1.124972E-02   -4.239883E-02   -3.517595E-02
Line33-134    3.312500E+03    3.212500E+03    1.011000E+02    7.943001E+02    1.182796E-01    9.874889E-02   -9.154270E-03    2.781038E-02
Line33-134    3.312500E+03    3.212500E+03    1.011000E+02    3.981003E+02    7.869878E-02    7.015914E-02   -2.487286E-02    2.009176E-02
Line33-134    3.312500E+03    3.212500E+03    1.011000E+02    1.995001E+02    5.123594E-02    4.208579E-02   -3.277415E-02    8.309575E-03
Line33-134    3.312500E+03    3.212500E+03    1.011000E+02    1.000000E+02    4.607601E-02    1.038658E-02   -3.427084E-02   -3.136439E-03
Line33-134    3.312500E+03    3.212500E+03    1.011000E+02    5.009995E+01    5.771099E-02    4.653287E-03   -3.445244E-02   -1.274785E-02
Line33-134    3.312500E+03    3.212500E+03    1.011000E+02    2.510002E+01    3.610528E-02    9.340557E-03   -4.201766E-02   -3.718551E-02
Line33-135    3.337500E+03    3.212500E+03    1.011000E+02    7.943001E+02    9.173671E-02    6.364670E-02   -1.039523E-02    2.829718E-02
Line33-135    3.337500E+03    3.212500E+03    1.011000E+02    3.981003E+02    6.166852E-02    4.802338E-02   -2.571161E-02    1.969159E-02
Line33-135    3.337500E+03    3.212500E+03    1.011000E+02    1.995001E+02    3.941108E-02    2.776056E-02   -3.299591E-02    7.554566E-03
Line33-135    3.337500E+03    3.212500E+03    1.011000E+02    1.000000E+02    3.754938E-02    7.688435E-04   -3.406708E-02   -3.828296E-03
Line33-135    3.337500E+03    3.212500E+03    1.011000E+02    5.009995E+01    5.178452E-02   -2.136944E-03   -3.428295E-02   -1.354915E-02
Line33-135    3.337500E+03    3.212500E+03    1.011000E+02    2.510002E+01    3.212050E-02    4.798773E-03   -4.161382E-02   -3.903236E-02
Line33-136    3.362500E+03    3.212500E+03    1.011000E+02    7.943001E+02    7.661522E-02    4.485333E-02   -2.117032E-02    2.204351E-02
Line33-136    3.362500E+03    3.212500E+03    1.011000E+02    3.981003E+02    5.191834E-02    3.601447E-02   -3.299216E-02    1.374745E-02
Line33-136    3.362500E+03    3.212500E+03    1.011000E+02    1.995001E+02    3.260166E-02    1.981142E-02   -3.749895E-02    2.681196E-03
Line33-136    3.362500E+03    3.212500E+03    1.011000E+02    1.000000E+02    3.273626E-02   -4.720415E-03   -3.683928E-02   -7.422559E-03
Line33-136    3.362500E+03    3.212500E+03    1.011000E+02    5.009995E+01    4.856557E-02   -6.015858E-03   -3.622342E-02   -1.646816E-02
Line33-136    3.362500E+03    3.212500E+03    1.011000E+02    2.510002E+01    2.996137E-02    2.246419E-03   -4.260009E-02   -4.241133E-02
Line33-137    3.387500E+03    3.212500E+03    1.011000E+02    7.943001E+02    7.030851E-02    3.809074E-02   -3.594605E-02    1.359628E-02
Line33-137    3.387500E+03    3.212500E+03    1.011000E+02    3.981003E+02    4.774028E-02    3.152143E-02   -4.288485E-02    5.711871E-03
Line33-137    3.387500E+03    3.212500E+03    1.011000E+02    1.995001E+02    2.962584E-02    1.661879E-02   -4.364794E-02   -3.806929E-03
Line33-137    3.387500E+03    3.212500E+03    1.011000E+02    1.000000E+02    3.075302E-02   -7.125079E-03   -4.070860E-02   -1.216787E-02
Line33-137    3.387500E+03    3.212500E+03    1.011000E+02    5.009995E+01    4.741964E-02   -7.734951E-03   -3.890758E-02   -2.024214E-02
Line33-137    3.387500E+03    3.212500E+03    1.011000E+02    2.510002E+01    2.922884E-02    1.153294E-03   -4.402257E-02   -4.643068E-02
Line33-138    3.412500E+03    3.212500E+03    1.011000E+02    7.943001E+02    7.053503E-02    3.990587E-02   -5.427062E-02    3.095913E-03
Line33-138    3.412500E+03    3.212500E+03    1.011000E+02    3.981003E+02    4.766697E-02    3.242768E-02   -5.512611E-02   -4.217325E-03
Line33-138    3.412500E+03    3.212500E+03    1.011000E+02    1.995001E+02    2.946670E-02    1.686309E-02   -5.130358E-02   -1.174474E-02
Line33-138    3.412500E+03    3.212500E+03    1.011000E+02    1.000000E+02    3.084269E-02   -7.286426E-03   -4.560156E-02   -1.794980E-02
Line33-138    3.412500E+03    3.212500E+03    1.011000E+02    5.009995E+01    4.778162E-02   -7.876207E-03   -4.229457E-02   -2.479285E-02
Line33-138    3.412500E+03    3.212500E+03    1.011000E+02    2.510002E+01    2.952657E-02    1.121847E-03   -4.586352E-02   -5.103111E-02
Line33-139    3.437500E+03    3.212500E+03    1.011000E+02    7.943001E+02    7.876947E-02    5.185949E-02   -7.803395E-02   -1.127233E-02
Line33-139    3.437500E+03    3.212500E+03    1.011000E+02    3.981003E+02    5.271864E-02    3.980415E-02   -7.110017E-02   -1.730906E-02
Line33-139    3.437500E+03    3.212500E+03    1.011000E+02    1.995001E+02    3.284167E-02    2.128433E-02   -6.147881E-02   -2.203717E-02
Line33-139    3.437500E+03    3.212500E+03    1.011000E+02    1.000000E+02    3.352782E-02   -4.683485E-03   -5.227368E-02   -2.542054E-02
Line33-139    3.437500E+03    3.212500E+03    1.011000E+02    5.009995E+01    5.001906E-02   -6.045657E-03   -4.693378E-02   -3.061252E-02
Line33-139    3.437500E+03    3.212500E+03    1.011000E+02    2.510002E+01    3.108596E-02    2.443190E-03   -4.849922E-02   -5.656271E-02
Line33-140    3.462500E+03    3.212500E+03    1.011000E+02    7.943001E+02    1.050389E-01    8.571687E-02   -1.087518E-01   -3.063275E-02
Line33-140    3.462500E+03    3.212500E+03    1.011000E+02    3.981003E+02    6.966434E-02    6.137799E-02   -9.195191E-02   -3.443564E-02
Line33-140    3.462500E+03    3.212500E+03    1.011000E+02    1.995001E+02    4.452021E-02    3.502245E-02   -7.501485E-02   -3.535905E-02
Line33-140    3.462500E+03    3.212500E+03    1.011000E+02    1.000000E+02    4.233198E-02    4.167031E-03   -6.135534E-02   -3.512540E-02
Line33-140    3.462500E+03    3.212500E+03    1.011000E+02    5.009995E+01    5.670903E-02    2.826230E-04   -5.323698E-02   -3.817316E-02
Line33-140    3.462500E+03    3.212500E+03    1.011000E+02    2.510002E+01    3.567017E-02    6.906991E-03   -5.213778E-02   -6.339037E-02
Line33-141    3.487500E+03    3.212500E+03    1.011250E+02    7.943001E+02    1.014337E-01    1.078749E-01   -1.227820E-01   -5.536708E-02
Line33-141    3.487500E+03    3.212500E+03    1.011250E+02    3.981003E+02    6.838983E-02    7.032198E-02   -9.889956E-02   -5.090508E-02
Line33-141    3.487500E+03    3.212500E+03    1.011250E+02    1.995001E+02    4.522960E-02    3.858133E-02   -7.777041E-02   -4.572685E-02
Line33-141    3.487500E+03    3.212500E+03    1.011250E+02    1.000000E+02    4.372738E-02    6.125650E-03   -6.199685E-02   -4.142652E-02
Line33-141    3.487500E+03    3.212500E+03    1.011250E+02    5.009995E+01    5.744161E-02    8.228126E-04   -5.296937E-02   -4.249603E-02
Line33-141    3.487500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.723001E-02    5.347223E-03   -5.024038E-02   -6.712762E-02
Line33-142    3.512500E+03    3.212500E+03    1.011250E+02    7.943001E+02    7.622647E-02    6.565881E-02   -1.052545E-01   -3.614954E-02
Line33-142    3.512500E+03    3.212500E+03    1.011250E+02    3.981003E+02    5.111060E-02    4.450662E-02   -8.532412E-02   -3.833631E-02
Line33-142    3.512500E+03    3.212500E+03    1.011250E+02    1.995001E+02    3.302216E-02    2.212016E-02   -6.727231E-02   -3.707601E-02
Line33-142    3.512500E+03    3.212500E+03    1.011250E+02    1.000000E+02    3.496512E-02   -4.899391E-03   -5.384488E-02   -3.534165E-02
Line33-142    3.512500E+03    3.212500E+03    1.011250E+02    5.009995E+01    5.151057E-02   -7.037874E-03   -4.699524E-02   -3.834238E-02
Line33-142    3.512500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.357057E-02   -2.517309E-04   -4.558285E-02   -6.560352E-02
Line33-143    3.537500E+03    3.212500E+03    1.011250E+02    7.943001E+02    5.941822E-02    4.473948E-02   -9.238342E-02   -2.747455E-02
Line33-143    3.537500E+03    3.212500E+03    1.011250E+02    3.981003E+02    4.007886E-02    3.068045E-02   -7.482472E-02   -3.189243E-02
Line33-143    3.537500E+03    3.212500E+03    1.011250E+02    1.995001E+02    2.552676E-02    1.280849E-02   -5.891968E-02   -3.208145E-02
Line33-143    3.537500E+03    3.212500E+03    1.011250E+02    1.000000E+02    2.983657E-02   -1.143692E-02   -4.725733E-02   -3.151917E-02
Line33-143    3.537500E+03    3.212500E+03    1.011250E+02    5.009995E+01    4.826888E-02   -1.182904E-02   -4.214745E-02   -3.570665E-02
Line33-143    3.537500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.175832E-02   -3.797571E-03   -4.162622E-02   -6.512082E-02
Line33-144    3.562500E+03    3.212500E+03    1.011250E+02    7.943001E+02    5.149194E-02    4.002640E-02   -8.442190E-02   -2.718874E-02
Line33-144    3.562500E+03    3.212500E+03    1.011250E+02    3.981003E+02    3.512167E-02    2.641269E-02   -6.748927E-02   -3.052624E-02
Line33-144    3.562500E+03    3.212500E+03    1.011250E+02    1.995001E+02    2.242033E-02    9.384857E-03   -5.275008E-02   -3.022933E-02
Line33-144    3.562500E+03    3.212500E+03    1.011250E+02    1.000000E+02    2.801962E-02   -1.417668E-02   -4.225228E-02   -2.971399E-02
Line33-144    3.562500E+03    3.212500E+03    1.011250E+02    5.009995E+01    4.744058E-02   -1.396430E-02   -3.842415E-02   -3.447168E-02
Line33-144    3.562500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.158420E-02   -5.547462E-03   -3.836539E-02   -6.561123E-02
Line33-145    3.587500E+03    3.212500E+03    1.011250E+02    7.943001E+02    5.083421E-02    4.693586E-02   -8.345794E-02   -3.560216E-02
Line33-145    3.587500E+03    3.212500E+03    1.011250E+02    3.981003E+02    3.500840E-02    2.919246E-02   -6.478297E-02   -3.484367E-02
Line33-145    3.587500E+03    3.212500E+03    1.011250E+02    1.995001E+02    2.274471E-02    1.037952E-02   -4.977866E-02   -3.212052E-02
Line33-145    3.587500E+03    3.212500E+03    1.011250E+02    1.000000E+02    2.875995E-02   -1.402271E-02   -3.955122E-02   -3.041819E-02
Line33-145    3.587500E+03    3.212500E+03    1.011250E+02    5.009995E+01    4.844326E-02   -1.404279E-02   -3.634546E-02   -3.501880E-02
Line33-145    3.587500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.261809E-02   -5.892773E-03   -3.618040E-02   -6.733933E-02
Line33-146    3.612500E+03    3.212500E+03    1.011250E+02    7.943001E+02    5.766266E-02    6.443541E-02   -9.185423E-02   -5.334580E-02
Line33-146    3.612500E+03    3.212500E+03    1.011250E+02    3.981003E+02    3.986369E-02    3.863385E-02   -6.847465E-02   -4.571198E-02
Line33-146    3.612500E+03    3.212500E+03    1.011250E+02    1.995001E+02    2.653847E-02    1.564896E-02   -5.125256E-02   -3.856555E-02
Line33-146    3.612500E+03    3.212500E+03    1.011250E+02    1.000000E+02    3.205280E-02   -1.101977E-02   -4.004353E-02   -3.428556E-02
Line33-146    3.612500E+03    3.212500E+03    1.011250E+02    5.009995E+01    5.124615E-02   -1.206633E-02   -3.654276E-02   -3.785758E-02
Line33-146    3.612500E+03    3.212500E+03    1.011250E+02    2.510002E+01    3.480847E-02   -4.811859E-03   -3.551309E-02   -7.066521E-02
Line33-147    3.637500E+03    3.212500E+03    1.011500E+02    7.943001E+02    2.458212E-02    2.705319E-02   -5.874183E-02   -4.918360E-02
Line33-147    3.637500E+03    3.212500E+03    1.011500E+02    3.981003E+02    2.062945E-02    1.306843E-02   -4.362314E-02   -3.685510E-02
Line33-147    3.637500E+03    3.212500E+03    1.011500E+02    1.995001E+02    1.529401E-02   -1.495895E-03   -3.297394E-02   -2.960021E-02
Line33-147    3.637500E+03    3.212500E+03    1.011500E+02    1.000000E+02    2.501534E-02   -2.178594E-02   -2.611951E-02   -2.673525E-02
Line33-147    3.637500E+03    3.212500E+03    1.011500E+02    5.009995E+01    4.594258E-02   -1.992654E-02   -2.602361E-02   -3.206396E-02
Line33-147    3.637500E+03    3.212500E+03    1.011500E+02    2.510002E+01    3.247987E-02   -1.222012E-02   -2.659535E-02   -6.700006E-02
Line33-148    3.662500E+03    3.212500E+03    1.011500E+02    7.943001E+02   -9.978770E-03   -3.340671E-02    9.042867E-03    1.040361E-02
Line33-148    3.662500E+03    3.212500E+03    1.011500E+02    3.981003E+02   -7.606985E-04   -2.360591E-02    3.774354E-03    7.085274E-03
Line33-148    3.662500E+03    3.212500E+03    1.011500E+02    1.995001E+02    1.261506E-03   -2.439510E-02    9.763290E-05    1.679860E-03
Line33-148    3.662500E+03    3.212500E+03    1.011500E+02    1.000000E+02    1.555514E-02   -3.666544E-02   -2.219606E-03   -5.002026E-03
